Condition_rows,NumberLetter,corrAns,StimFile,ImgType,ArrowImg,False_StimFile,DurationTrial,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,Uncued.thisRepN,Uncued.thisTrialN,Uncued.thisN,Uncued.thisIndex,text.started,text.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.started,key_resp_0.stopped,polygon.started,polygon.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,Arrow.started,Arrow.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4:8,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
16:20,None,3,turtle.jpg,Animal,ArrowRight.png,None,None,0,3,3,4,0,0,0,3,,,,,,,,,,,67.58245880017057,None,3,0.7150403000414371,66.8462778001558,None,66.8462778001558,None,66.8462778001558,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
16:20,None,2,tapir.jpg,Animal,ArrowUp.png,None,None,0,3,3,4,0,1,1,1,,,,,,,,,,,69.21639570011757,None,2,0.5543066000100225,68.6413689001929,None,68.6413689001929,None,68.6413689001929,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
16:20,None,3,snake.jpg,Animal,ArrowRight.png,None,None,0,3,3,4,0,2,2,0,,,,,,,,,,,71.01525620021857,None,3,0.6380224998574704,70.30142420018092,None,70.30142420018092,None,70.30142420018092,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
16:20,None,1,tiger.jpg,Animal,ArrowLeft.png,None,None,0,3,3,4,0,3,3,2,,,,,,,,,,,72.57520460011438,None,1,0.4430437001865357,72.049907800043,None,72.049907800043,None,72.049907800043,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
16:20,None,2,tapir.jpg,Animal,ArrowUp.png,None,None,0,3,3,4,,,,,0,0,0,1,,,,,,,74.5117550001014,None,,,,,,,,,2,0.8354072000365704,73.60143870022148,None,73.60143870022148,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
16:20,None,3,turtle.jpg,Animal,ArrowRight.png,None,None,0,3,3,4,,,,,0,1,1,3,,,,,,,75.80256550014019,None,,,,,,,,,3,0.26636059978045523,75.52094580000266,None,75.52094580000266,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
16:20,None,1,tiger.jpg,Animal,ArrowLeft.png,None,None,0,3,3,4,,,,,0,2,2,2,,,,,,,77.1365004000254,None,,,,,,,,,1,0.21738069993443787,76.86964850011282,None,76.86964850011282,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
16:20,None,3,snake.jpg,Animal,ArrowRight.png,None,None,0,3,3,4,,,,,0,3,3,0,,,,,,,78.51868210011162,None,,,,,,,,,2,0.2671741000376642,78.13896770006977,None,78.13896770006977,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
16:20,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
0:4,None,1,cheetah.jpg,Animal,ArrowLeft.png,None,None,0,4,4,0,0,0,0,3,,,,,,,,,,,81.41996770002879,None,2,0.7588655999861658,80.6062302000355,None,80.6062302000355,None,80.6062302000355,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
0:4,None,3,bat.jpg,Animal,ArrowRight.png,None,None,0,4,4,0,0,1,1,1,,,,,,,,,,,82.83926540007815,None,2,0.34797809994779527,82.45459030009806,None,82.45459030009806,None,82.45459030009806,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
0:4,None,2,cat.jpg,Animal,ArrowUp.png,None,None,0,4,4,0,0,2,2,2,,,,,,,,,,,84.09002760006115,None,2,0.20505379978567362,83.85521790012717,None,83.85521790012717,None,83.85521790012717,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
0:4,None,1,armadillo.jpg,Animal,ArrowLeft.png,None,10,0,4,4,0,0,3,3,0,,,,,,,,,,,85.45726370019838,None,2,0.25351720000617206,85.10592600004748,None,85.10592600004748,None,85.10592600004748,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
0:4,None,1,cheetah.jpg,Animal,ArrowLeft.png,None,None,0,4,4,0,,,,,0,0,0,3,,,,,,,86.84099950012751,None,,,,,,,,,2,0.32756449980661273,86.47417640010826,None,86.47417640010826,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
0:4,None,3,bat.jpg,Animal,ArrowRight.png,None,None,0,4,4,0,,,,,0,1,1,1,,,,,,,88.10852880007587,None,,,,,,,,,2,0.234001399949193,87.84336570021696,None,87.84336570021696,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
0:4,None,1,armadillo.jpg,Animal,ArrowLeft.png,None,10,0,4,4,0,,,,,0,2,2,0,,,,,,,89.392956700176,None,,,,,,,,,2,0.1483750999905169,89.17949730018154,None,89.17949730018154,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
