Condition_rows,StimFile,ImgType,ArrowImg,Direction,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,Uncued.thisRepN,Uncued.thisTrialN,Uncued.thisN,Uncued.thisIndex,text.started,text.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.started,key_resp_0.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,Arrow.started,Arrow.stopped,Congruency,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,direction_options.started,direction_options.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,14.003461199987214,None,2,1.723869499983266,14.003461199987214,None,,,,,,,,,,,,,,,,,,,,,001,2022_Jan_03_2050,Gallery_fMRI_OneShotLearning,2021.2.3,None,
36:40,chair.jpg,Furniture,ArrowUp.png,ArrowUp.png,0,0,0,9,0,0,0,2,,,,,,,,,,,2,1.016924099996686,15.785161299980246,None,15.785161299980246,None,15.785161299980246,None,Congruent,18.769101799989585,None,,,,,,,,,,001,2022_Jan_03_2050,Gallery_fMRI_OneShotLearning,2021.2.3,None,
36:40,Chest_of_drawers.jpg,Furniture,ArrowRight.png,ArrowUp.png,0,0,0,9,0,1,1,3,,,,,,,,,,,3,0.786205800017342,19.855863599979784,None,19.855863599979784,None,19.855863599979784,None,Incongruent_perpendicular,22.827641299983952,None,,,,,,,,,,001,2022_Jan_03_2050,Gallery_fMRI_OneShotLearning,2021.2.3,None,
36:40,bookcase.jpg,Furniture,ArrowUp.png,ArrowUp.png,0,0,0,9,0,2,2,1,,,,,,,,,,,2,0.43441709998296574,23.822350000031292,None,23.822350000031292,None,23.822350000031292,None,Congruent,26.822638600016944,None,,,,,,,,,,001,2022_Jan_03_2050,Gallery_fMRI_OneShotLearning,2021.2.3,None,
36:40,bedside_table.jpg,Furniture,ArrowLeft.png,ArrowUp.png,0,0,0,9,0,3,3,0,,,,,,,,,,,1,0.4955985000124201,27.807734999980312,None,27.807734999980312,None,27.807734999980312,None,Incongruent_perpendicular,30.830257900001016,None,,,,,,,,,,001,2022_Jan_03_2050,Gallery_fMRI_OneShotLearning,2021.2.3,None,
36:40,bookcase.jpg,Furniture,ArrowUp.png,ArrowUp.png,0,0,0,9,,,,,0,0,0,1,,,,,,,,,,,,,,,Congruent,34.76150409999536,None,3,2.3186384000000544,31.835685800004285,None,31.835685800004285,None,31.835685800004285,None,,001,2022_Jan_03_2050,Gallery_fMRI_OneShotLearning,2021.2.3,None,
36:40,chair.jpg,Furniture,ArrowUp.png,ArrowUp.png,0,0,0,9,,,,,0,1,1,2,,,,,,,,,,,,,,,Congruent,38.796758999989834,None,3,1.2621557000093162,35.76528980000876,None,35.76528980000876,None,35.76528980000876,None,,001,2022_Jan_03_2050,Gallery_fMRI_OneShotLearning,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incongruent_perpendicular,,,3,0.9877217999892309,39.83127670001704,None,39.83127670001704,None,39.83127670001704,None,,,,,,,
