Condition_rows,NumberLetter,corrAns,StimFile,ImgType,ArrowImg,False_StimFile,DurationTrial,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,Uncued.thisRepN,Uncued.thisTrialN,Uncued.thisN,Uncued.thisIndex,text.started,text.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.started,key_resp_0.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,Arrow.started,Arrow.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,direction_options.started,direction_options.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,15.11148449999746,None,2,4.620673299999908,15.11148449999746,None,,,,,,,,,,,,,,,,,,,,001,2021_Nov_12_1037,Gallery_fMRI,2021.2.3,58.71080466844281,
0:4,None,2,cat.jpg,Animal,ArrowUp.png,None,None,0,0,0,0,0,0,0,2,,,,,,,,,,,2,0.7431385999952909,19.859601499978453,None,19.859601499978453,None,19.859601499978453,None,22.796148800000083,None,,,,,,,,,,001,2021_Nov_12_1037,Gallery_fMRI,2021.2.3,58.71080466844281,
0:4,None,1,armadillo.jpg,Animal,ArrowLeft.png,None,10,0,0,0,0,0,1,1,0,,,,,,,,,,,1,0.6352703000011388,23.83303879998857,None,23.83303879998857,None,23.83303879998857,None,26.79668669999228,None,,,,,,,,,,001,2021_Nov_12_1037,Gallery_fMRI,2021.2.3,58.71080466844281,
0:4,None,1,cheetah.jpg,Animal,ArrowLeft.png,None,None,0,0,0,0,0,2,2,3,,,,,,,,,,,1,0.6468342999869492,27.81549989999621,None,27.81549989999621,None,27.81549989999621,None,30.799810399999842,None,,,,,,,,,,001,2021_Nov_12_1037,Gallery_fMRI,2021.2.3,58.71080466844281,
0:4,None,3,bat.jpg,Animal,ArrowRight.png,None,None,0,0,0,0,0,3,3,1,,,,,,,,,,,3,1.5779946999973617,31.801904799998738,None,31.801904799998738,None,31.801904799998738,None,34.784229499986395,None,,,,,,,,,,001,2021_Nov_12_1037,Gallery_fMRI,2021.2.3,58.71080466844281,
0:4,None,1,armadillo.jpg,Animal,ArrowLeft.png,None,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,38.800670599972364,None,2,2.47686860000249,35.853377399995225,None,35.853377399995225,None,35.853377399995225,None,,001,2021_Nov_12_1037,Gallery_fMRI,2021.2.3,58.71080466844281,
