Condition_rows,NumberLetter,corrAns,StimFile,ImgType,ArrowImg,ImgOrientation,Congruency,Direction,Randomization_loop.thisRepN,Randomization_loop.thisTrialN,Randomization_loop.thisN,Randomization_loop.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,text.started,text.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.started,key_resp_0.stopped,thisA,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,Arrow.started,Arrow.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,7.5391425999987405,None,3,0.4560748000003514,7.5391425999987405,None,,,,,,,,,,,,,001,2021_Dec_02_0208,Gallery_fMRI,2021.2.3,59.82034753448988,
40:44,None,1,lamp.jpg,Furniture,ArrowLeft.png,None,None,None,,,,,0,0,0,10,0,0,0,2,,,,,,,snake.jpg,2,0.6929970999990474,8.146618699996907,None,8.146618699996907,None,8.146618699996907,None,11.115926599995873,None,,001,2021_Dec_02_0208,Gallery_fMRI,2021.2.3,59.82034753448988,
40:44,None,3,couch.jpg,Furniture,ArrowRight.png,None,None,None,,,,,0,0,0,10,0,1,1,0,,,,,,,lamp.jpg,None,,12.117581400001654,None,12.117581400001654,None,12.117581400001654,None,15.117770500000915,None,,001,2021_Dec_02_0208,Gallery_fMRI,2021.2.3,59.82034753448988,
40:44,None,3,lectern.jpg,Furniture,ArrowRight.png,None,None,None,,,,,0,0,0,10,0,2,2,3,,,,,,,turtle.jpg,3,0.38581719999638153,16.120609700003115,None,16.120609700003115,None,16.120609700003115,None,19.102913900002022,None,,001,2021_Dec_02_0208,Gallery_fMRI,2021.2.3,59.82034753448988,
,,,,,,,,,,,,,,,,,,,,,,,,,,,rocking_chair.jpg,,,,,,,,,,,,,,,,,
