trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,Condition_rows,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,NumberLetter,corrAns,StimFile,ImgType,ArrowImg,False_StimFile,DurationTrial,text.started,text.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.started,key_resp_0.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,14.307852800004184,None,1,0.7833195000421256,14.307852800004184,None,,,,001,2021_Nov_10_1505,Gallery_fMRI,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,15.180286000017077,None,,,,,,,
