trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,Condition_rows,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,NumberLetter,corrAns,StimFile,ImgType,ArrowImg,ImgOrientation,Congruency,Direction,text.started,text.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.started,key_resp_0.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,Arrow.started,Arrow.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,9.087237700005062,None,2,1.4727539000014076,9.087237700005062,None,,,,,,,,,,001,2021_Dec_02_0543,Gallery_fMRI,2021.2.3,59.981129935981976,
,,,,,,,,,,,,,,,,,,,,,,,2,0.655139100002998,10.640242699999362,None,10.640242699999362,None,10.640242699999362,None,,,,,,,
