Condition_rows,Condition_rows_practice,StimFile,ImgType,ArrowImg,Direction,ScrambledTrials_1.thisRepN,ScrambledTrials_1.thisTrialN,ScrambledTrials_1.thisN,ScrambledTrials_1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_2.started,polygon_2.stopped,key_resp_1.keys,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,Arrow.started,Arrow.stopped,Congruency,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,s,4.561174999999821,8.151722200000222,None,,,,,,,,,,,,001,2022_Mar_29_1558,Gallery_fMRI_OneShotLearning,2021.2.3,144.0090092034804,
12:16,None,Images/rhino.jpg,Animal,ArrowUp.png,neutral,,,,,0,0,0,3,0,0,0,3,,,,,8.151722200000222,None,None,12.773147599999902,None,12.773147599999902,None,12.773147599999902,None,Neutral,,001,2022_Mar_29_1558,Gallery_fMRI_OneShotLearning,2021.2.3,144.0090092034804,
12:16,None,Images/lioness.jpg,Animal,ArrowUp.png,neutral,,,,,0,0,0,3,0,1,1,0,,,,,,,None,18.739196300000003,None,18.739196300000003,None,18.739196300000003,None,Neutral,,001,2022_Mar_29_1558,Gallery_fMRI_OneShotLearning,2021.2.3,144.0090092034804,
