Condition_rows,NumberLetter,corrAns,StimFile,ImgType,ArrowImg,StimfacingDirection,Cngruency,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,text.started,text.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.started,key_resp_0.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,Arrow.started,Arrow.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,9.35527820000425,None,2,3.941569200018421,9.35527820000425,None,,,,,,,,,,,,001,2021_Nov_23_1623,Gallery_fMRI,2021.2.3,144.54898548994456,
16:20,None,3,motorbike.jpg,Vehicles,ArrowRight.png,None,None,0,0,0,4,0,0,0,25,,,,,,,3,1.3859502999985125,13.366486599989003,None,13.366486599989003,None,13.366486599989003,None,16.31845419999445,None,,001,2021_Nov_23_1623,Gallery_fMRI,2021.2.3,144.54898548994456,
16:20,None,2,giraffe.jpg,Animal,ArrowUp.png,None,None,0,0,0,4,0,1,1,8,,,,,,,2,1.1779781999939587,17.325078299996676,None,17.325078299996676,None,17.325078299996676,None,20.318741700000828,None,,001,2021_Nov_23_1623,Gallery_fMRI,2021.2.3,144.54898548994456,
16:20,None,2,kangaroo.jpg,Animal,ArrowUp.png,None,None,0,0,0,4,0,2,2,11,,,,,,,2,0.6617244000080973,21.324640399980126,None,21.324640399980126,None,21.324640399980126,None,24.325192599993898,None,,001,2021_Nov_23_1623,Gallery_fMRI,2021.2.3,144.54898548994456,
16:20,None,1,sofa.jpg,Furniture,ArrowLeft.png,None,None,0,0,0,4,0,3,3,45,,,,,,,1,0.6396825999836437,25.3247762999963,None,25.3247762999963,None,25.3247762999963,None,28.318308799993247,None,,001,2021_Nov_23_1623,Gallery_fMRI,2021.2.3,144.54898548994456,
16:20,None,2,paragliding.jpg,Vehicles,ArrowUp.png,None,None,0,0,0,4,0,4,4,26,,,,,,,2,0.5522725000046194,29.331543399981456,None,29.331543399981456,None,29.331543399981456,None,32.31863599998178,None,,001,2021_Nov_23_1623,Gallery_fMRI,2021.2.3,144.54898548994456,
16:20,None,2,zebra.jpg,Animal,ArrowUp.png,None,None,0,0,0,4,0,5,5,20,,,,,,,2,0.6842322000011336,33.50584629998775,None,33.50584629998775,None,33.50584629998775,None,36.32532820000779,None,,001,2021_Nov_23_1623,Gallery_fMRI,2021.2.3,144.54898548994456,
16:20,None,1,lioness.jpg,Animal,ArrowLeft.png,None,None,0,0,0,4,0,6,6,12,,,,,,,1,0.655818300001556,37.331665300007444,None,37.331665300007444,None,37.331665300007444,None,40.31846779998159,None,,001,2021_Nov_23_1623,Gallery_fMRI,2021.2.3,144.54898548994456,
16:20,None,2,filling_cabinet.jpg,Furniture,ArrowUp.png,None,None,0,0,0,4,0,7,7,41,,,,,,,2,0.8687757999869063,41.32423199998448,None,41.32423199998448,None,41.32423199998448,None,44.31794350000564,None,,001,2021_Nov_23_1623,Gallery_fMRI,2021.2.3,144.54898548994456,
