Condition_rows,NumberLetter,corrAns,StimFile,ImgType,ArrowImg,ImgOrientation,Congruency,Direction,Randomization_loop.thisRepN,Randomization_loop.thisTrialN,Randomization_loop.thisN,Randomization_loop.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,Uncued.thisRepN,Uncued.thisTrialN,Uncued.thisN,Uncued.thisIndex,text.started,text.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.started,key_resp_0.stopped,thisA,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,Arrow.started,Arrow.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,direction_options.started,direction_options.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,10.71415110000089,None,2,0.7427266000013333,10.71415110000089,None,,,,,,,,,,,,,,,,,,,,,001,2021_Dec_02_0312,Gallery_fMRI,2021.2.3,59.918989525766236,
4:8,None,3,elephant.jpg,Animal,ArrowRight.png,None,None,None,,,,,0,0,0,1,0,0,0,3,,,,,,,,,,,bed.jpg,3,2.370920000001206,11.615357599999697,None,11.615357599999697,None,11.615357599999697,None,14.585088899999391,None,,,,,,,,,,001,2021_Dec_02_0312,Gallery_fMRI,2021.2.3,59.918989525766236,
4:8,None,3,cow.jpg,Animal,ArrowRight.png,None,None,None,,,,,0,0,0,1,0,1,1,0,,,,,,,,,,,skateboard.jpg,3,0.7474493000045186,15.60146209999948,None,15.60146209999948,None,15.60146209999948,None,18.586777799995616,None,,,,,,,,,,001,2021_Dec_02_0312,Gallery_fMRI,2021.2.3,59.918989525766236,
4:8,None,2,crocodile.jpg,Animal,ArrowUp.png,right,Incongruent - perpendicular,None,,,,,0,0,0,1,0,2,2,1,,,,,,,,,,,scooter.jpg,2,0.500416499999119,19.588387499999953,None,19.588387499999953,None,19.588387499999953,None,22.588714599995,None,,,,,,,,,,001,2021_Dec_02_0312,Gallery_fMRI,2021.2.3,59.918989525766236,
4:8,None,1,dromedary.jpg,Animal,ArrowLeft.png,None,None,None,,,,,0,0,0,1,0,3,3,2,,,,,,,,,,,turtle.jpg,1,0.5726425999964704,23.604240000000573,None,23.604240000000573,None,23.604240000000573,None,26.59049079999386,None,,,,,,,,,,001,2021_Dec_02_0312,Gallery_fMRI,2021.2.3,59.918989525766236,
4:8,None,3,elephant.jpg,Animal,ArrowRight.png,None,None,None,,,,,0,0,0,1,,,,,0,0,0,3,,,,,,,bed.jpg,,,,,,,,,30.57582689999981,None,3,0.7962533000027179,27.623939899996913,None,27.623939899996913,None,27.623939899996913,None,,001,2021_Dec_02_0312,Gallery_fMRI,2021.2.3,59.918989525766236,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skateboard.jpg,,,,,,,,,,,2,0.30603030000202125,31.59229619999678,None,31.59229619999678,None,31.59229619999678,None,,,,,,,
