TrialRows_Name,TrialRows_Proffession,Task,corrAns,StimFile,Name,Proffession,Letter1,Letter2,Letter3,Name_trials.thisRepN,Name_trials.thisTrialN,Name_trials.thisN,Name_trials.thisIndex,Encoding_Name.thisRepN,Encoding_Name.thisTrialN,Encoding_Name.thisN,Encoding_Name.thisIndex,ImmediateRecall_Name.thisRepN,ImmediateRecall_Name.thisTrialN,ImmediateRecall_Name.thisN,ImmediateRecall_Name.thisIndex,Proffession_trials.thisRepN,Proffession_trials.thisTrialN,Proffession_trials.thisN,Proffession_trials.thisIndex,Encoding_Proffession.thisRepN,Encoding_Proffession.thisTrialN,Encoding_Proffession.thisN,Encoding_Proffession.thisIndex,ImmediateRecall_Proffession.thisRepN,ImmediateRecall_Proffession.thisTrialN,ImmediateRecall_Proffession.thisN,ImmediateRecall_Proffession.thisIndex,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_8.started,text_8.stopped,polygon_5.started,polygon_5.stopped,Jitter,key_resp_1.keys,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,text_4.started,text_4.stopped,polygon_6.started,polygon_6.stopped,key_resp_ImmediateRecall.keys,key_resp_ImmediateRecall.started,key_resp_ImmediateRecall.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,Circle.started,Circle.stopped,key_resp_Circle.keys,key_resp_Circle.started,key_resp_Circle.stopped,key_resp_ImmediateRecall.rt,key_resp_Circle.rt,key_resp_1.rt,text_9.started,text_9.stopped,polygon_4.started,polygon_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0:6,30:36,encoding_name,3,Images_Faces/O33.jpg,Mattias,0,T,E.,M.,0,3,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,8.25,None,417.31430790002923,None,417.31430790002923,None,417.31430790002923,None,421.3123813000275,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
0:6,30:36,encoding_name,3,Images_Faces/O36.jpg,Jonas,0,S.,K.,J.,0,3,3,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,2.5,None,429.58716840000125,None,429.58716840000125,None,429.58716840000125,None,433.58480260003125,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
0:6,30:36,encoding_name,1,Images_Faces/O34.jpg,Mats,0,M.,B.,R.,0,3,3,0,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,8.75,None,436.10662070004037,None,436.10662070004037,None,436.10662070004037,None,440.1077546000015,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
0:6,30:36,encoding_name,3,Images_Faces/O32.jpg,John,0,O.,I.,J.,0,3,3,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,9.5,1,448.8790687000146,None,448.8790687000146,None,448.8790687000146,None,452.8770230000373,None,,,,,,,,,,,,,,,2.9755919000017457,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
0:6,30:36,encoding_name,3,Images_Faces/O31.jpg,Filip,0,P.,V.,F.,0,3,3,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,462.4191604999942,None,462.4191604999942,None,462.4191604999942,None,470.6212572000222,471.6220014000428,None,470.6212572000222,471.6220014000428,0.836855600005947,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
0:6,30:36,encoding_name,3,Images_Faces/O35.jpg,Henrik,0,B.,K.,H.,0,3,3,0,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,475.9250020000036,None,475.9250020000036,None,475.9250020000036,None,484.1293068000232,485.12956760003,1,484.1293068000232,485.12956760003,1.1341141000157222,0.2477861000224948,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
0:6,30:36,encoding_name,1,Images_Faces/O34.jpg,Mats,0,M.,B.,R.,0,3,3,0,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,489.4328567000339,None,489.4328567000339,None,489.4328567000339,None,497.6512915000203,498.65156750002643,None,497.6512915000203,498.65156750002643,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
0:6,30:36,encoding_name,3,Images_Faces/O33.jpg,Mattias,0,T,E.,M.,0,3,3,0,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,502.9545027000131,None,502.9545027000131,None,502.9545027000131,None,511.1750188000151,512.1740182000212,None,511.1750188000151,512.1740182000212,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
0:6,30:36,encoding_name,3,Images_Faces/O32.jpg,John,0,O.,I.,J.,0,3,3,0,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,516.4578713999945,None,516.4578713999945,None,516.4578713999945,None,524.6800707000075,525.680033200013,None,524.6800707000075,525.680033200013,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
0:6,30:36,encoding_name,3,Images_Faces/O36.jpg,Jonas,0,S.,K.,J.,0,3,3,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,529.966896900034,None,529.966896900034,None,529.966896900034,None,538.1865427999874,539.1869288000162,None,538.1865427999874,539.1869288000162,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
0:6,30:36,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,1,Images_Faces/O58.jpg,Stig,0,S.,F.,O.,0,4,4,4,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,7.75,None,543.5034249000018,None,543.5034249000018,None,543.5034249000018,None,547.4876786000095,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,1,Images_Faces/O56.jpg,William,0,W.,J.,I.,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,5.25,None,555.2593390000402,None,555.2593390000402,None,555.2593390000402,None,559.2596747000352,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,3,Images_Faces/O60.jpg,Wilhelm,0,S.,M.,W.,0,4,4,4,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,6.25,None,564.533139600011,None,564.533139600011,None,564.533139600011,None,568.5310214000056,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,2,Images_Faces/O57.jpg,Joakim,0,A.,J.,S.,0,4,4,4,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,7.5,None,574.804115100007,None,574.804115100007,None,574.804115100007,None,578.8024733000202,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,3,Images_Faces/O55.jpg,Kjell,0,L.,N.,K.,0,4,4,4,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,3.25,None,586.326157100033,None,586.326157100033,None,586.326157100033,None,590.3252941000392,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,3,Images_Faces/O59.jpg,Rolf,0,A.,I.,R.,0,4,4,4,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,9.75,None,593.5966994999908,None,593.5966994999908,None,593.5966994999908,None,597.5945213999948,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,1,Images_Faces/O56.jpg,William,0,W.,J.,I.,0,4,4,4,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,607.3829399000388,None,607.3829399000388,None,607.3829399000388,None,615.705303900002,616.7059087000089,None,615.705303900002,616.7059087000089,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,1,Images_Faces/O58.jpg,Stig,0,S.,F.,O.,0,4,4,4,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,621.1259673000313,None,621.1259673000313,None,621.1259673000313,None,629.4788506000186,630.480698600004,None,629.4788506000186,630.480698600004,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,3,Images_Faces/O59.jpg,Rolf,0,A.,I.,R.,0,4,4,4,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,634.8992251000018,None,634.8992251000018,None,634.8992251000018,None,643.253509400005,644.2681257000077,None,643.253509400005,644.2681257000077,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,3,Images_Faces/O55.jpg,Kjell,0,L.,N.,K.,0,4,4,4,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,648.6730817999924,None,648.6730817999924,None,648.6730817999924,None,657.0261658999952,658.0269705000101,None,657.0261658999952,658.0269705000101,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,3,Images_Faces/O60.jpg,Wilhelm,0,S.,M.,W.,0,4,4,4,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,662.4491844000295,None,662.4491844000295,None,662.4491844000295,None,670.7995591000072,671.7983695000294,None,670.7995591000072,671.7983695000294,0.5452331000124104,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_name,2,Images_Faces/O57.jpg,Joakim,0,A.,J.,S.,0,4,4,4,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,676.2182700000121,None,676.2182700000121,None,676.2182700000121,None,684.5688791000284,685.5722337000188,None,684.5688791000284,685.5722337000188,1.105157399957534,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,1,Images_Faces/SH48.png,0,Jurist,J.,F.,S.,,,,,,,,,,,,,0,0,0,2,0,0,0,5,,,,,,,,,,,,,8.5,None,697.011269700015,None,697.011269700015,None,697.011269700015,None,700.9929599000025,None,,,,,,,,,,,,,,,,689.9735683000181,694.9758084000205,694.9619178000139,None,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,3,Images_Faces/SH45.png,0,Vetrinär,R.,M.,V.,,,,,,,,,,,,,0,0,0,2,0,1,1,2,,,,,,,,,,,,,5.5,None,709.5168256000034,None,709.5168256000034,None,709.5168256000034,None,713.514848700026,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,3,Images_Faces/SH43.png,0,Arbetsledare,L.,K.,A.,,,,,,,,,,,,,0,0,0,2,0,2,2,0,,,,,,,,,,,,,8.0,None,719.0436528000282,None,719.0436528000282,None,719.0436528000282,None,723.0365662000258,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,3,Images_Faces/SH46.png,0,Inköpare,R.,H.,I.,,,,,,,,,,,,,0,0,0,2,0,3,3,3,,,,,,,,,,,,,7.5,None,731.0618665000075,None,731.0618665000075,None,731.0618665000075,None,735.060923400044,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,1,Images_Faces/SH47.png,0,Plåtslagare,P.,K.,B.,,,,,,,,,,,,,0,0,0,2,0,4,4,4,,,,,,,,,,,,,3.5,None,742.5822559000226,None,742.5822559000226,None,742.5822559000226,None,746.5666058000061,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,1,Images_Faces/SH44.png,0,Försäkringsrådgivare,F.,T.,A.,,,,,,,,,,,,,0,0,0,2,0,5,5,1,,,,,,,,,,,,,6.75,None,750.1052339000162,None,750.1052339000162,None,750.1052339000162,None,754.0841835000319,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,1,Images_Faces/SH47.png,0,Plåtslagare,P.,K.,B.,,,,,,,,,,,,,0,0,0,2,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,None,760.8743544000317,None,760.8743544000317,None,760.8743544000317,None,767.7111883999896,768.7267660000362,None,767.7111883999896,768.7267660000362,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,3,Images_Faces/SH46.png,0,Inköpare,R.,H.,I.,,,,,,,,,,,,,0,0,0,2,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,None,771.6297739000292,None,771.6297739000292,None,771.6297739000292,None,778.4832934000297,779.4987869000179,None,778.4832934000297,779.4987869000179,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,3,Images_Faces/SH43.png,0,Arbetsledare,L.,K.,A.,,,,,,,,,,,,,0,0,0,2,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,None,782.4021766000078,None,782.4021766000078,None,782.4021766000078,None,789.254969600006,790.2549467000063,None,789.254969600006,790.2549467000063,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,1,Images_Faces/SH44.png,0,Försäkringsrådgivare,F.,T.,A.,,,,,,,,,,,,,0,0,0,2,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,None,793.1736216000281,None,793.1736216000281,None,793.1736216000281,None,800.0250060000108,801.0252674000221,None,800.0250060000108,801.0252674000221,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,3,Images_Faces/SH45.png,0,Vetrinär,R.,M.,V.,,,,,,,,,,,,,0,0,0,2,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,None,803.9444085000432,None,803.9444085000432,None,803.9444085000432,None,810.7969233000185,811.7972400000435,None,810.7969233000185,811.7972400000435,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,encoding_proffession,1,Images_Faces/SH48.png,0,Jurist,J.,F.,S.,,,,,,,,,,,,,0,0,0,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,None,814.715603300021,None,814.715603300021,None,814.715603300021,None,821.5702569000423,822.5691086000297,None,821.5702569000423,822.5691086000297,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
12:18,42:48,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,3,Images_Faces/SH57.png,0,Bonde,W.,Å.,B.,,,,,,,,,,,,,0,1,1,4,0,0,0,2,,,,,,,,,,,,,9.5,None,825.5043733000057,None,825.5043733000057,None,825.5043733000057,None,829.4867551000207,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,1,Images_Faces/SH59.png,0,Körskollärare,K.,O.,W.,,,,,,,,,,,,,0,1,1,4,0,1,1,4,,,,,,,,,,,,,6.75,None,839.0106104000006,None,839.0106104000006,None,839.0106104000006,None,842.995476000011,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,2,Images_Faces/SH56.png,0,Gruvarbetare,M.,G.,C.,,,,,,,,,,,,,0,1,1,4,0,2,2,1,,,,,,,,,,,,,7.5,None,849.7647023000172,None,849.7647023000172,None,849.7647023000172,None,853.7648346000351,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,2,Images_Faces/SH60.png,0,Polis,J.,P.,I.,,,,,,,,,,,,,0,1,1,4,0,3,3,5,,,,,,,,,,,,,3.25,None,861.2880270000314,None,861.2880270000314,None,861.2880270000314,None,865.2862030999968,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,3,Images_Faces/SH55.png,0,Apotekare,W.,F.,A.,,,,,,,,,,,,,0,1,1,4,0,4,4,0,,,,,,,,,,,,,5.5,None,868.5582811000058,None,868.5582811000058,None,868.5582811000058,None,872.542880300025,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,1,Images_Faces/SH58.png,0,Undersköterska,U.,E.,B.,,,,,,,,,,,,,0,1,1,4,0,5,5,3,,,,,,,,,,,,,6.25,None,878.0624137000414,None,878.0624137000414,None,878.0624137000414,None,882.047700199997,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,3,Images_Faces/SH55.png,0,Apotekare,W.,F.,A.,,,,,,,,,,,,,0,1,1,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,None,888.3331575000193,None,888.3331575000193,None,888.3331575000193,None,894.9039393000421,895.9041493000113,None,894.9039393000421,895.9041493000113,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,1,Images_Faces/SH58.png,0,Undersköterska,U.,E.,B.,,,,,,,,,,,,,0,1,1,4,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,None,898.5886134000029,None,898.5886134000029,None,898.5886134000029,None,905.175096800027,906.1761206000228,None,905.175096800027,906.1761206000228,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,2,Images_Faces/SH56.png,0,Gruvarbetare,M.,G.,C.,,,,,,,,,,,,,0,1,1,4,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,None,908.843202100019,None,908.843202100019,None,908.843202100019,None,915.4298708999995,916.4473196000326,None,915.4298708999995,916.4473196000326,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,3,Images_Faces/SH57.png,0,Bonde,W.,Å.,B.,,,,,,,,,,,,,0,1,1,4,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,None,919.0973838000209,None,919.0973838000209,None,919.0973838000209,None,925.6840412000311,926.6837146999897,None,925.6840412000311,926.6837146999897,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,1,Images_Faces/SH59.png,0,Körskollärare,K.,O.,W.,,,,,,,,,,,,,0,1,1,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,None,929.3532981000026,None,929.3532981000026,None,929.3532981000026,None,935.95533050003,936.9564438000089,None,935.95533050003,936.9564438000089,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,encoding_proffession,2,Images_Faces/SH60.png,0,Polis,J.,P.,I.,,,,,,,,,,,,,0,1,1,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,None,939.6252991000074,None,939.6252991000074,None,939.6252991000074,None,946.2283857000293,947.2266821000376,None,946.2283857000293,947.2266821000376,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
24:30,54:60,,,,,,,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,1,Images_Faces/SH39.png,0,Rektor,R.,H.,M.,,,,,,,,,,,,,0,2,2,1,0,0,0,2,,,,,,,,,,,,,7.75,None,949.9298424000153,None,949.9298424000153,None,949.9298424000153,None,953.8802584999939,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,2,Images_Faces/SH38.png,0,Maskinoperatör,B.,M.,A.,,,,,,,,,,,,,0,2,2,1,0,1,1,1,,,,,,,,,,,,,4.5,None,961.6515820000204,None,961.6515820000204,None,961.6515820000204,None,965.6496200000402,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,3,Images_Faces/SH37.png,0,Brevbärare,Å.,C.,B.,,,,,,,,,,,,,0,2,2,1,0,2,2,0,,,,,,,,,,,,,5.5,None,970.1718752000015,None,970.1718752000015,None,970.1718752000015,None,974.1699856999912,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,1,Images_Faces/SH42.png,0,Tandläkare,T.,B.,I.,,,,,,,,,,,,,0,2,2,1,0,3,3,5,,,,,,,,,,,,,7.25,None,979.6935322000063,None,979.6935322000063,None,979.6935322000063,None,983.6772739000153,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,1,Images_Faces/SH40.png,0,Proffessor,P.,J.,N.,,,,,,,,,,,,,0,2,2,1,0,4,4,3,,,,,,,,,,,,,2.75,None,990.949800500006,None,990.949800500006,None,990.949800500006,None,994.9334312000428,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,2,Images_Faces/SH41.png,0,Säkerhetsvakt,P.,S.,J.,,,,,,,,,,,,,0,2,2,1,0,5,5,4,,,,,,,,,,,,,8.75,None,997.7005997000379,None,997.7005997000379,None,997.7005997000379,None,1001.6992755000247,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,2,Images_Faces/SH41.png,0,Säkerhetsvakt,P.,S.,J.,,,,,,,,,,,,,0,2,2,1,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,None,1010.5066246000351,None,1010.5066246000351,None,1010.5066246000351,None,1018.32931250002,1019.3440933999955,None,1018.32931250002,1019.3440933999955,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,1,Images_Faces/SH39.png,0,Rektor,R.,H.,M.,,,,,,,,,,,,,0,2,2,1,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,None,1023.2474823000375,None,1023.2474823000375,None,1023.2474823000375,None,1031.1006270000362,1032.1010973000084,None,1031.1006270000362,1032.1010973000084,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,1,Images_Faces/SH42.png,0,Tandläkare,T.,B.,I.,,,,,,,,,,,,,0,2,2,1,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,None,1036.0206036000163,None,1036.0206036000163,None,1036.0206036000163,None,1043.8734104000032,1044.872753500007,None,1043.8734104000032,1044.872753500007,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,3,Images_Faces/SH37.png,0,Brevbärare,Å.,C.,B.,,,,,,,,,,,,,0,2,2,1,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,None,1048.791761600005,None,1048.791761600005,None,1048.791761600005,None,1056.6446349000325,1057.6451236000285,None,1056.6446349000325,1057.6451236000285,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,2,Images_Faces/SH38.png,0,Maskinoperatör,B.,M.,A.,,,,,,,,,,,,,0,2,2,1,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,None,1061.5643115999992,None,1061.5643115999992,None,1061.5643115999992,None,1069.4170234000194,1070.417886900017,None,1069.4170234000194,1070.417886900017,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,encoding_proffession,1,Images_Faces/SH40.png,0,Proffessor,P.,J.,N.,,,,,,,,,,,,,0,2,2,1,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,None,1074.3369378999923,None,1074.3369378999923,None,1074.3369378999923,None,1082.1869524000213,1083.187931100023,None,1082.1869524000213,1083.187931100023,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
6:12,36:42,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
18:24,48:54,encoding_proffession,2,Images_Faces/SH53.png,0,Lastbilschaufför,G.,L.,U.,,,,,,,,,,,,,0,3,3,3,0,0,0,4,,,,,,,,,,,,,6.0,None,1087.143392900005,None,1087.143392900005,None,1087.143392900005,None,1091.1106289000018,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
18:24,48:54,encoding_proffession,2,Images_Faces/SH52.png,0,Sjukgymnast,B.,S.,G.,,,,,,,,,,,,,0,3,3,3,0,1,1,3,,,,,,,,,,,,,4.0,None,1097.1479557999992,None,1097.1479557999992,None,1097.1479557999992,None,1101.1148419000092,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
18:24,48:54,encoding_proffession,2,Images_Faces/SH50.png,0,Bartender,L.,B.,S.,,,,,,,,,,,,,0,3,3,3,0,2,2,1,,,,,,,,,,,,,6.25,None,1105.1344743000227,None,1105.1344743000227,None,1105.1344743000227,None,1109.1331811000127,None,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_24_1816,FacesNamesProffessions_Encoding,2021.2.3,None,
